Bytes,Composer,UnitPrice,Name,Milliseconds,Title
4943144,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,Break on Through,149342,The Doors
7040865,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,Soul Kitchen,215066,The Doors
6563411,Weill-Brecht,0.99,Alabama Song,200097,The Doors
13963351,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,Light My Fire,428329,The Doors
5589732,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,End Of The Night,172695,The Doors
4512656,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,Take It As It Comes,137168,The Doors
22927336,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.99,The End,701831,The Doors
8911641,Chico Science,0.99,Samidarish [Instrumental],272431,Afrociberdelia
9647829,G M Sumner,0.99,Message in a Bottle,291474,The Police Greatest Hits
10019861,G M Sumner,0.99,Walking on the Moon,302080,The Police Greatest Hits
8646853,G M Sumner,0.99,Every Little Thing She Does is Magic,261120,The Police Greatest Hits
7304320,G M Sumner,0.99,Invisible Sun,225593,The Police Greatest Hits
5986622,G M Sumner,0.99,Spirit's in the Material World,181133,The Police Greatest Hits
9019677,Chico Science,0.99,Maracatu Atômico [Atomic Version],273084,Afrociberdelia
10361490,G M Sumner,0.99,Wrapped Around Your Finger,315454,The Police Greatest Hits
9636683,G M Sumner,0.99,Don't Stand So Close to Me '86,293590,The Police Greatest Hits
5329538,Jagger/Richards,0.99,Heart Of Stone,164493,"Hot Rocks, 1964-1971 (Disc 1)"
4265297,Nanker Phelge,0.99,Play With Fire,132022,"Hot Rocks, 1964-1971 (Disc 1)"
7398766,Jagger/Richards,0.99,Satisfaction,226612,"Hot Rocks, 1964-1971 (Disc 1)"
6986421,Chico Science,0.99,Maracatu Atômico [Ragga Mix],210155,Afrociberdelia
5422434,Jagger/Richards,0.99,Mother's Little Helper,167549,"Hot Rocks, 1964-1971 (Disc 1)"
7742984,Jagger/Richards,0.99,19th Nervous Breakdown,237923,"Hot Rocks, 1964-1971 (Disc 1)"
6433467,Jagger/Richards,0.99,Ruby Tuesday,197459,"Hot Rocks, 1964-1971 (Disc 1)"
7137048,Jagger/Richards,0.99,Let's Spend The Night Together,217495,"Hot Rocks, 1964-1971 (Disc 1)"
1618591,Jagger/Richards,0.99,Intro,49737,No Security
8336591,Jagger/Richards,0.99,Flip The Switch,252421,No Security
11982431,Jagger/Richards,0.99,Memory Motel,365844,No Security
9978046,Jagger/Richards,0.99,Wainting On A Friend,302497,No Security
12345289,Faithfull/Jagger/Richards,0.99,Sister Morphine,376215,No Security
7709006,Jagger/Richards,0.99,Live With Me,234893,No Security
9498758,Jagger/Richards,0.99,The Last Time,287294,No Security
15749289,Jagger/Richards,0.99,Out Of Control,479242,No Security
6492847,Jagger/Richards,0.99,Sparks Will Fly,196466,Voodoo Lounge
4750094,Jagger/Richards,0.99,The Worst,144613,Voodoo Lounge
5689122,Jagger/Richards,0.99,New Faces,172146,Voodoo Lounge
8630833,Jagger/Richards,0.99,I Go Wild,264019,Voodoo Lounge
8459344,Jagger/Richards,0.99,Brand New Car,256052,Voodoo Lounge
8679940,"Steven Tyler, Joe Perry, Desmond Child",0.99,Dude (Looks Like A Lady),264855,Big Ones
8971343,Jagger/Richards,0.99,Blinded By Rainbows,273946,Voodoo Lounge
8197309,Jagger/Richards,0.99,Baby Break It Down,249417,Voodoo Lounge
12175406,Jagger/Richards,0.99,Thru And Thru,375092,Voodoo Lounge
6711943,The Tea Party,0.99,Temptation,205087,Tangents
6975437,Daniel Lanois,0.99,The Messenger,212062,Tangents
10295199,The Tea Party,0.99,Psychopomp,315559,Tangents
7245691,The Tea Party,0.99,The Bazaar,222458,Tangents
13053839,The Tea Party,0.99,Save Me (Remix),396303,Tangents
10005675,The Tea Party,0.99,Fire In The Head,306337,Tangents
5568808,The Tea Party,0.99,Babylon,169795,Tangents
7241817,,0.99,Cidade,216346,Da Lama Ao Caos
6719465,The Tea Party,0.99,Temptation,205244,Transmission
9712545,The Tea Party,0.99,Alarum,298187,Transmission
10351152,The Tea Party,0.99,Transmission,317257,Transmission
8183872,The Tea Party,0.99,Pulse,250253,Transmission
9543789,The Tea Party,0.99,Emerald,289750,Transmission
6172781,,0.99,Praiera,183640,Da Lama Ao Caos
11085607,The Tea Party,0.99,Aftermath,343745,Transmission
6446634,John Entwistle/Pete Townshend,0.99,My Generation,197825,My Generation - The Very Best Of The Who
7409995,Pete Townshend,0.99,Substitute,228022,My Generation - The Very Best Of The Who
9900469,John Entwistle/Pete Townshend,0.99,Who Are You (Single Edit Version),299232,My Generation - The Very Best Of The Who
6411587,Tim Maia,0.99,Chocolate,194690,Serie Sem Limite (Disc 1)
6475007,Tim Maia,0.99,Azul Da Cor Do Mar,197955,Serie Sem Limite (Disc 1)
3477751,Tim Maia,0.99,Até Que Enfim Encontrei Você,105064,Serie Sem Limite (Disc 1)
4340326,"Do Vale, João/Luiz Wanderley",0.99,Coroné Antonio Bento,131317,Serie Sem Limite (Disc 1)
6612634,Tim Maia,0.99,Over Again,200489,Serie Sem Limite (Disc 1)
7183969,,0.99,Salustiano Song,215405,Da Lama Ao Caos
7251478,,0.99,I Don't Know What To Do With Myself,221387,Serie Sem Limite (Disc 2)
5618895,,0.99,Preciso Ser Amado,174001,Serie Sem Limite (Disc 2)
5213894,,0.99,Preciso Aprender A Ser Só,162220,Serie Sem Limite (Disc 2)
6069933,,0.99,Esta É A Canção,184450,Serie Sem Limite (Disc 2)
8253618,,0.99,Antene Se,248372,Da Lama Ao Caos
3536938,,0.99,Risoflora,105586,Da Lama Ao Caos
5020547,Titãs,0.99,Hereditário,151693,Acústico
3503755,Titãs,0.99,Bichos Escrotos (Vinheta),104986,Acústico
9531268,Titãs,0.99,Diversão,285936,Acústico
9776548,Titãs,0.99,Televisão,293668,Acústico
7067340,Charles Gavin/Marcelo Fromer/Sérgio Britto,0.99,Desordem,213289,Volume Dois
7304656,Arnaldo Antunes,0.99,Não Vou Me Adaptar,221831,Volume Dois
6733733,Arnaldo Anutnes/Marcelo Fromer/Paulo Miklos,0.99,Senhora E Senhor,203702,Volume Dois
8727645,"Arnaldo Antunes/Britto, SergioMiklos, Paulo",0.99,Miséria,262191,Volume Dois
8271418,Erasmo Carlos/Roberto Carlos,0.99,É Preciso Saber Viver,251115,Volume Dois
5277983,Antonio Lopes,0.99,Senhor Delegado/Eu Não Aguento,156656,Volume Dois
8327676,Bino Farias/Da Gama/Lazão/Pedro Luis/Toni Garrido,0.99,Girassol,249808,Acústico MTV [Live]
7697230,Da Gama/Toni Garrido,0.99,A Sombra Da Maldade,230922,Acústico MTV [Live]
8505985,Chuck Berry,0.99,Johnny B. Goode,254615,Acústico MTV [Live]
7866924,Bernardo Vilhena/Bino Farias/Da Gama/Lazão/Toni Garrido,0.99,O Erê,236382,Acústico MTV [Live]
10056995,"Steven Tyler, Joe Perry, Taylor Rhodes",0.99,Cryin',309263,Big Ones
8275673,Bino Farias/Da Gama/Lazão/Toni Garrido,0.99,A Estrada,248842,Acústico MTV [Live]
6920424,Da Gama/Toni Garrido,0.99,Berlim,207542,Acústico MTV [Live]
9056902,U2,0.99,Zoo Station,276349,Achtung Baby
9132485,U2,0.99,Until The End Of The World,278700,Achtung Baby
10304369,U2,0.99,Who's Gonna Ride Your Wild Horses,316551,Achtung Baby
8062057,U2,0.99,Mysterious Ways,243826,Achtung Baby
7612124,U2,0.99,Tryin' To Throw Your Arms Around The World,232463,Achtung Baby
10754631,U2,0.99,Ultraviolet (Light My Way),330788,Achtung Baby
8056723,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,Beautiful Day,248163,All That You Can't Leave Behind
8997366,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,Stuck In A Moment You Can't Get Out Of,272378,All That You Can't Leave Behind
7479414,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,Elevation,227552,All That You Can't Leave Behind
8765761,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,Kite,266893,All That You Can't Leave Behind
7189647,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,In A Little While,219271,All That You Can't Leave Behind
7466069,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,Wild Honey,226768,All That You Can't Leave Behind
10877148,"Adam Clayton, Bono, Larry Mullen, The Edge",0.99,Grace,330657,All That You Can't Leave Behind
8552474,Da Gama/Lazão/Rás Bernardo,0.99,Conciliação,257619,Acústico MTV [Live]
9328802,U2,0.99,Love Comes Tumbling,282671,B-Sides 1980-1990
9597568,Alex North/Hy Zaret,0.99,Unchained Melody,294164,B-Sides 1980-1990
9015513,Brian Eno/U2,0.99,Luminous Times (Hold On To Love),277760,B-Sides 1980-1990
6503533,Bino Farias/Da Gama/Lazão/Toni Garrido,0.99,Realidade Virtual,195239,Acústico MTV [Live]
9199746,Bono,0.99,Silver And Gold,279875,B-Sides 1980-1990
5899070,U2,0.99,Endless Deep,179879,B-Sides 1980-1990
9015416,U2,0.99,A Room At The Heartbreak Hotel,274546,B-Sides 1980-1990
7760916,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,Miracle Drug,239124,How To Dismantle An Atomic Bomb
10112863,"Adam Clayton, Bono, Larry Mullen & The Edge",0.99,Sometimes You Can't Make It On Your Own,308976,How To Dismantle An Atomic Bomb
7488852,Bino Farias/Da Gama/Lazão/Rás Bernardo,0.99,Mensagem,225332,Acústico MTV [Live]
8746301,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,Gone,266866,Pop
10227333,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,If You Wear That Velvet Dress,315167,Pop
9909484,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99,Please,302602,Pop
6097636,"Lennon, John/McCartney, Paul",0.99,Helter Skelter,187350,Rattle And Hum
5990280,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,Van Diemen's Land,186044,Rattle And Hum
7498022,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99,Angel Of Harlem,229276,Rattle And Hum
6950332,Bernardo Vilhena/Bino/Da Gama/Lazao/Toni Garrido,0.99,O Erê,206942,Cidade Negra - Hits
7549085,U2,0.99,Pride (In The Name Of Love),230243,The Best Of 1980-1990
9269668,U2,0.99,Sunday Bloody Sunday,282174,The Best Of 1980-1990
9544383,Da Gama/Toni Garrido,0.99,A Sombra Da Maldade,285231,Cidade Negra - Hits
9042305,U2,0.99,Where The Streets Have No Name,276218,The Best Of 1980-1990
7184825,U2,0.99,I Will Follow,218253,The Best Of 1980-1990
9344477,Da Gama/Lazao/Toni Garrido,0.99,A Estrada,282174,Cidade Negra - Hits
7374043,U2,0.99,The Refugee,221283,War
5251767,U2,0.99,"""40""",157962,War
10609581,U2; Bono,0.99,Daddy's Gonna Pay For Your Crashed Car,320287,Zooropa
8417690,U2; Bono,0.99,Some Days Are Better Than Others,257436,Zooropa
6513325,,0.99,Breakfast In Bed,196179,UB40 The Best Of - Volume Two [UK]
7485054,,0.99,Where Did I Go Wrong,226742,UB40 The Best Of - Volume Two [UK]
7638236,,0.99,Kingston Town,226951,UB40 The Best Of - Volume Two [UK]
6905623,,0.99,(I Can't Help) Falling In Love With You,207568,UB40 The Best Of - Volume Two [UK]
8203931,,0.99,Reggae Music,245106,UB40 The Best Of - Volume Two [UK]
6399761,Bino/Da Gama/Ras Bernardo,0.99,Pensamento,192391,Cidade Negra - Hits
10728099,,0.99,Superstition,319582,UB40 The Best Of - Volume Two [UK]
7886195,,0.99,Until My Dying Day,235807,UB40 The Best Of - Volume Two [UK]
3282142,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99,Intruder,100153,Diver Down
5665828,Bill Dees/Roy Orbison,0.99,(Oh) Pretty Woman,174680,Diver Down
8069934,Bino/Da Gamma/Lazao/Toni Garrido,0.99,Realidade Virtual,240300,Cidade Negra - Hits
5489609,Jack Yellen/Milton Ager,0.99,Big Bad Bill (Is Sweet William Now),165146,Diver Down
6551013,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99,The Full Bug,201116,Diver Down
2111141,Dale Evans,0.99,Happy Trails,65488,Diver Down
7061901,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",0.99,Runnin' With The Devil,215902,"The Best Of Van Halen, Vol. I"
6087433,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",0.99,Dance the Night Away,185965,"The Best Of Van Halen, Vol. I"
7011402,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",0.99,And the Cradle Will Rock...,213968,"The Best Of Van Halen, Vol. I"
7457655,Van Halen,0.99,Why Can't This Be Love,227761,"The Best Of Van Halen, Vol. I"
11049966,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",0.99,When It's Love,338991,"The Best Of Van Halen, Vol. I"
10366978,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",0.99,Poundcake,321854,"The Best Of Van Halen, Vol. I"
10355753,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth",0.99,Can't Get This Stuff No More,315376,"The Best Of Van Halen, Vol. I"
12013467,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth",0.99,Me Wise Magic,366053,"The Best Of Van Halen, Vol. I"
7056863,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.99,Runnin' With The Devil,216032,Van Halen
7617284,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.99,Ain't Talkin' 'Bout Love,230060,Van Halen
7373922,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.99,I'm The One,226507,Van Halen
6946086,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.99,Jamie's Cryin',210546,Van Halen
6648122,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.99,Little Dreamer,203258,Van Halen
8024386,Cidade Negra,0.99,Downtown,239725,Cidade Negra - Hits
6573145,John Brim,0.99,Ice Cream Man,200306,Van Halen
12619558,Van Halen,0.99,Without You,390295,Van Halen III
10524554,Van Halen,0.99,From Afar,324414,Van Halen III
15378082,Van Halen,0.99,Once,462837,Van Halen III
10846768,Van Halen,0.99,Fire in the Hole,331728,Van Halen III
11161521,Van Halen,0.99,Josephina,342491,Van Halen III
11212955,Van Halen,0.99,Ballot or the Bullet,342282,Van Halen III
11716855,Van Halen,0.99,How Many Say I,363937,Van Halen III
8738780,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.99,Sucker Train Blues,267859,Contraband
8483347,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.99,Illegal I Song,257750,Contraband
7252876,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.99,Spectacle,221701,Contraband
9142937,Bernardo Vilhena/Da Gama/Lazao,0.99,A Cor Do Sol,273031,Cidade Negra - Hits
8365328,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.99,Superhuman,255921,Contraband
8053388,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.99,Set Me Free,247954,Contraband
10991094,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.99,You Got No Right,335412,Contraband
11412762,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.99,Loving The Alien,348786,Contraband
3905715,,0.99,Pela Luz Dos Olhos Teus,119196,Vinicius De Moraes
9126828,,0.99,O Velho E Aflor,275121,Vinicius De Moraes
1805797,,0.99,Cotidiano N 2,55902,Vinicius De Moraes
7259351,,0.99,Adeus,221884,Vinicius De Moraes
6003345,,0.99,Meu Pranto Rolou,181760,Vinicius De Moraes
6395048,,0.99,Mulher Carioca,191686,Vinicius De Moraes
5562700,,0.99,"Oi, La",167053,Vinicius De Moraes
10309980,,0.99,Noite Do Prazer,311353,Na Pista
10858776,,0.99,"Vinicius, Poeta Do Encontro",336431,Vinicius De Moraes
6277511,,0.99,Soneto Da Separacao,193880,Vinicius De Moraes
9262360,Sykes,0.99,Is This Love,283924,Greatest Hits
8490428,Galley,0.99,Love Ain't No Stranger,259395,Greatest Hits
6615152,Coverdale,0.99,Slide It In,202475,Greatest Hits
11961332,Moody,0.99,Slow An' Easy,367255,Greatest Hits
8150846,,0.99,À Francesa,244532,Na Pista
10326997,Vandenberg,0.99,Judgement Day,317074,Greatest Hits
10931921,Coverdale,0.99,Crying In The Rain,337005,Greatest Hits
8129820,Marsden/Moody,0.99,Fool For Your Loving,250801,Greatest Hits
6735526,Dudu Nobre,0.99,Posso Até Me Apaixonar,200698,Ao Vivo [IMPORT]
7613817,Jorge Aragão/Zeca Pagodinho,0.99,Não Sou Mais Disso,225985,Ao Vivo [IMPORT]
6073995,Alcides Dias Lopes,0.99,Vivo Isolado Do Mundo,180035,Ao Vivo [IMPORT]
8441034,,0.99,Cada Um Cada Um (A Namoradeira),253492,Na Pista
9134882,Alcino Corrêa/Monarco,0.99,Vai Adiar,270393,Ao Vivo [IMPORT]
4703182,Augusto Garcez/Nelson Cavaquinho,0.99,Rugas,140930,Ao Vivo [IMPORT]
9122188,Dudu Nobre/Zeca Pagodinho,0.99,Chico Não Vai na Corimba,269374,Ao Vivo [IMPORT]
7325302,Almir Guineto/Dedé Paraiso/Luverci Ernesto,0.99,Papel Principal,217495,Ao Vivo [IMPORT]
8136475,Acyr Marques/Arlindo Cruz/Franco,0.99,Saudade Louca,243591,Ao Vivo [IMPORT]
6981474,Murilão,0.99,Minha Fé,206994,Ao Vivo [IMPORT]
5719129,Ratinho/Zeca Pagodinho,0.99,Lua de Ogum,168463,Ao Vivo [IMPORT]
8731945,,0.99,Férias,264202,Na Pista
7685326,,0.99,Gostava Tanto De Você,230452,Na Pista
9205941,,0.99,Flor Do Futuro,275748,Na Pista
6892516,Cassiano Costa/Cintia Maviane/J.F./Lucas Costa,0.99,"Dig-Dig, Lambe-Lambe (Ao Vivo)",205479,Axé Bahia 2001
6643207,Augusto Conceição/Chiclete Com Banana,0.99,Pererê,198661,Axé Bahia 2001
4656660,,0.99,Mother,287740,Instant Karma: The Amnesty International Campaign to Save Darfur
3907467,,0.99,I'm Losing You,240719,Instant Karma: The Amnesty International Campaign to Save Darfur
3423395,,0.99,Nobody Told Me,210348,Instant Karma: The Amnesty International Campaign to Save Darfur
4301430,,0.99,Working Class Hero,265449,Instant Karma: The Amnesty International Campaign to Save Darfur
3466029,,0.99,Power to the People,213018,Instant Karma: The Amnesty International Campaign to Save Darfur
2558399,,0.99,Isolation,156059,Instant Karma: The Amnesty International Campaign to Save Darfur
7748006,Jorge Cardoso/Pierre Onasis,0.99,Daniela,230791,Axé Bahia 2001
3237063,,0.99,Watching the Wheels,198645,Instant Karma: The Amnesty International Campaign to Save Darfur
2447453,,0.99,Grow Old With Me,149093,Instant Karma: The Amnesty International Campaign to Save Darfur
3846658,,0.99,Real Love,236911,Instant Karma: The Amnesty International Campaign to Save Darfur
4773171,,0.99,Snowblind,295960,Speak of the Devil
5860455,,0.99,Black Sabbath,364180,Speak of the Devil
7034985,Fábio Nolasco/Gal Sales/Ivan Brasil,0.99,Bate Lata,206733,Axé Bahia 2001
4561796,,0.99,The Wizard,282678,Speak of the Devil
5399456,,0.99,N.I.B.,335248,Speak of the Devil
5709700,,0.99,Sweet Leaf,354706,Speak of the Devil
3071042,,0.99,Paranoid,189171,Speak of the Devil
4300973,,0.99,Rock You Like a Hurricane,255766,20th Century Masters - The Millennium Collection: The Best of Scorpions
4050259,,0.99,No One Like You,240325,20th Century Masters - The Millennium Collection: The Best of Scorpions
6973625,"Garay, Ricardo Engels/Luca Predabom/Ludwig, Carlos Henrique/Maurício Vieira",0.99,Garotas do Brasil,210155,Axé Bahia 2001
4237651,,0.99,Big City Nights,251865,20th Century Masters - The Millennium Collection: The Best of Scorpions
5437651,,0.99,Believe in Love,325774,20th Century Masters - The Millennium Collection: The Best of Scorpions
3902834,,0.99,Rhythm of Love,231246,20th Century Masters - The Millennium Collection: The Best of Scorpions
5268002,,0.99,Wind of Change,315325,20th Century Masters - The Millennium Collection: The Best of Scorpions
4581492,,0.99,Send Me an Angel,273041,20th Century Masters - The Millennium Collection: The Best of Scorpions
7983270,"Steven Tyler, Jim Vallance",0.99,The Other Side,244375,Big Ones
8715653,E. Schrody/L. Muggerud,0.99,Jump Around,217835,House of Pain
319888,L. Muggerud,0.99,Commercial 1,7941,House of Pain
8778369,E. Schrody/J. Vasquez/L. Dimant,0.99,House And The Rising Sun,219402,House of Pain
8735518,E. Schrody/L. Dimant,0.99,Shamrocks And Shenanigans,218331,House of Pain
6226713,E. Schrody/L. Dimant,0.99,House Of Pain Anthem,155611,House of Pain
7619569,E. Schrody/L. Muggerud,0.99,Put On Your Shit Kickers,190432,House of Pain
6821279,E. Schrody/L. Muggerud/R. Medrano,0.99,Come And Get Some Of This,170475,House of Pain
6523458,E. Schrody/R. Medrano,0.99,Life Goes On,163030,House of Pain
8027065,E. Schrody/L. Dimant,0.99,All My Love,200620,House of Pain
9447101,E. Schrody/L. Muggerud,0.99,Jump Around (Pete Rock Remix),236120,House of Pain
9483705,E. Schrody/L. Dimant,0.99,Shamrocks And Shenanigans (Boom Shalock Lock Boom/Butch Vig Mix),237035,House of Pain
7027525,Cal Adan/Ferrugem/Julinho Carioca/Tríona Ní Dhomhnaill,0.99,Reboladeira,210599,Axé Bahia 2001
14362307,,0.99,Prostituta,359000,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
10791921,,0.99,Eu So Queria Sumir,269740,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
12168015,,0.99,Tres Reis,304143,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
11431382,,0.99,Batalha Naval,285727,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
9047970,,0.99,O Misterio do Samba,226142,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
8865099,,0.99,Na Ladeira,221570,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
6568081,Lucina/Luli,0.99,É que Nessa Encarnação Eu Nasci Manga,196519,Axé Bahia 2001
13152314,,0.99,Carimbo,328751,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
10181692,,0.99,Catimbo,254484,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
10988338,,0.99,Mun-Ra,274651,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
12741680,,0.99,Freestyle Love,318484,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
8052374,,0.99,War Pigs,234013,Cake: B-Sides and Rarities
4011615,Luca Gusella,0.99,Amanda,246503,Quiet Songs
4821485,Andrea Dulbecco,0.99,Despertar,307385,Quiet Songs
5327463,Karsh Kale/Vishal Vaid,0.99,Distance,327122,Realize
3453849,"Darius ""Take One"" Minwalla/Jon Auer/Ken Stringfellow/Matt Harris",0.99,I Guess You're Right,212044,Every Kind of Light
4855457,Habib Koité,0.99,I Ka Barra (Your Work),300605,Muso Ko
4292028,Aaron Goldberg,0.99,OAM's Blues,266936,Worlds
6034098,Karsh Kale,0.99,One Step Beyond,366085,Realize
5817216,Ludwig van Beethoven,0.99,"Symphony No. 3 in E-flat major, Op. 55, ""Eroica"" - Scherzo: Allegro Vivace",356426,The Best of Beethoven
5532564,Adriano Bernandes/Edmar Neves,0.99,Latinha de Cerveja,166687,Axé Bahia 2001
11157785,,0.99,Reach Down,672773,Temple of the Dog
4233212,,0.99,Hunger Strike,246292,Temple of the Dog
3892066,,0.99,Pushin Forward Back,225278,Temple of the Dog
10249958,J B Lenoir/Willie Dixon,0.99,You Shook Me,315951,BBC Sessions [Disc 1] [Live]
5795951,,0.99,Times of Trouble,342539,Temple of the Dog
4302603,,0.99,Wooden Jesus,250565,Temple of the Dog
4199626,,0.99,Your Savior,244226,Temple of the Dog
3691272,Chris Cornell,0.99,No Such Thing,224837,Carry On
3890037,Chris Cornell,0.99,Poison Eye,237120,Carry On
3516224,Chris Cornell,0.99,Arms Around Your Love,214016,Carry On
3355715,Chris Cornell,0.99,She'll Never Be Your Man,204078,Carry On
8581414,Willie Dixon,0.99,I Can't Quit You Baby,263836,BBC Sessions [Disc 1] [Live]
3799745,Chris Cornell,0.99,Ghosts,231547,Carry On
3588776,Chris Cornell,0.99,Killing Birds,218498,Carry On
3385722,Chris Cornell,0.99,Your Soul Today,205959,Carry On
3565098,Chris Cornell,0.99,Finally Forever,217035,Carry On
4379597,Chris Cornell,0.99,Silence the Voices,267376,Carry On
3940651,Chris Cornell,0.99,You Know My Name,240255,Carry On
4111051,,0.99,Revelations,252376,Revelations
3559040,,0.99,One and the Same,217732,Revelations
3577821,,0.99,Original Fire,218916,Revelations
3728955,,0.99,Broken City,228366,Revelations
3497176,,0.99,Somedays,213831,Revelations
3806103,,0.99,Jewel of the Summertime,233242,Revelations
4333050,,0.99,Wide Awake,266308,Revelations
3484335,,0.99,Nothing Left to Say But Goodbye,213041,Revelations
10402398,"Steven Tyler, Joe Perry, Desmond Child",0.99,Crazy,316656,Big Ones
61118891,,0.99,"Band Members Discuss Tracks from ""Revelations""",294294,Revelations
4123531,Anonymous,0.99,Intoitus: Adorate Deum,245317,Adorate Deum: Gregorian Chant from the Proper of the Mass
8285941,Gregorio Allegri,0.99,"Miserere mei, Deus",501503,Allegri: Miserere
3347810,Antonio Vivaldi,0.99,"Concerto No. 1 in E Major, RV 269 ""Spring"": I. Allegro",199086,Vivaldi: The Four Seasons
3192890,Johann Sebastian Bach,0.99,"Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace",193722,Bach: Violin Concertos
2081895,Johann Sebastian Bach,0.99,"Aria Mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Aria",120463,Bach: Goldberg Variations
5995686,Jimmy Page/John Bonham/John Estes/John Paul Jones/Robert Plant,0.99,The Girl I Love She Got Long Black Wavy Hair,183327,BBC Sessions [Disc 1] [Live]
3247914,George Frideric Handel,0.99,Solomon HWV 67: The Arrival of the Queen of Sheba,197135,The World of Classical Favourites
5760129,Wolfgang Amadeus Mozart,0.99,"""Eine Kleine Nachtmusik"" Serenade In G, K. 525: I. Allegro",348971,Sir Neville Marriner: A Celebration
6474980,Wolfgang Amadeus Mozart,0.99,"Concerto for Clarinet in A Major, K. 622: II. Adagio",394482,Mozart: Wind Concertos
6419730,Ludwig van Beethoven,0.99,Symphony No.5 in C Minor: I. Allegro con brio,392462,Beethoven: Symhonies Nos. 5 & 6
5605648,Franz Schubert,0.99,Ave Maria,338243,A Soprano Inspired
4498583,Giuseppe Verdi,0.99,"Nabucco: Chorus, ""Va, Pensiero, Sull'ali Dorate""",274504,Great Opera Choruses
8497116,Jimmy Page/Robert Plant,0.99,What is and Should Never Be,260675,BBC Sessions [Disc 1] [Live]
5184289,Peter Ilyich Tchaikovsky,0.99,"The Nutcracker, Op. 71a, Act II: Scene 14: Pas de deux: Dance of the Prince & the Sugar-Plum Fairy",304226,Tchaikovsky: The Nutcracker
4124707,Edward Elgar,0.99,"Nimrod (Adagio) from Variations On an Original Theme, Op. 36 ""Enigma""",250031,The Last Night of the Proms
4588197,Giacomo Puccini,0.99,Madama Butterfly: Un Bel Dì Vedremo,277639,Puccini: Madama Butterfly - Highlights
